"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CRM_ATPT_CPTD_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PD_DESC","PREM_TYP_DESC","RPT_DT","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","DAY_OF_WEEK","HOUR","TIME_OF_DAY","MONTH","SEASON","CLUSTER"
308271276,18,"MANHATTAN","2025-01-24","23:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-06-18",988451,217993,40.76502407883,-73.98483594971,"Friday",23,"Night",1,"Winter",4
304696620,18,"MANHATTAN","2023-06-05","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-13",988451,217993,40.76502407883,-73.98483594971,"Monday",15,"Afternoon",6,"Summer",4
312489235,114,"QUEENS","2025-09-07","03:40:00","COMPLETED","REAR OF","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-09-07",1007788,219633,40.76949511844,-73.91502417039,"Sunday",3,"Night",9,"Fall",8
309987620,18,"MANHATTAN","2025-06-04","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-21",988451,217993,40.76502407883,-73.98483594971,"Wednesday",22,"Night",6,"Summer",4
300753396,18,"MANHATTAN","2024-09-17","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-07",988451,217993,40.76502407883,-73.98483594971,"Tuesday",3,"Night",9,"Fall",4
308939742,18,"MANHATTAN","2025-05-26","23:30:00","COMPLETED","FRONT OF","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-01",988451,217993,40.76502407883,-73.98483594971,"Monday",23,"Night",5,"Spring",4
300411686,114,"QUEENS","2025-02-01","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-02",1007788,219633,40.76949511844,-73.91502417039,"Saturday",22,"Night",2,"Winter",8
298744745,18,"MANHATTAN","2025-01-01","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESTAURANT/DINER","2025-01-01",988451,217993,40.76502407883,-73.98483594971,"Wednesday",16,"Afternoon",1,"Winter",4
314830900,19,"MANHATTAN","2025-10-08","23:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","STREET","2025-10-21",994244,218713,40.76699564239,-73.96392230354,"Wednesday",23,"Night",10,"Fall",4
310856220,114,"QUEENS","2025-07-07","00:01:00","COMPLETED","FRONT OF","RAPE","RAPE 1","STREET","2025-08-07",1007788,219633,40.76949511844,-73.91502417039,"Monday",0,"Night",7,"Summer",8
306034762,114,"QUEENS","2011-01-01","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-07",1007788,219633,40.76949511844,-73.91502417039,"Saturday",15,"Afternoon",1,"Winter",8
304730952,18,"MANHATTAN","2025-02-20","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-04-14",988451,217993,40.76502407883,-73.98483594971,"Thursday",0,"Night",2,"Winter",4
298795035,114,"QUEENS","2025-01-01","17:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-02",1007788,219633,40.76949511844,-73.91502417039,"Wednesday",17,"Evening",1,"Winter",8
307408729,114,"QUEENS","2025-05-26","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-02",1007788,219633,40.76949511844,-73.91502417039,"Monday",12,"Afternoon",5,"Spring",8
309849747,114,"QUEENS","2025-07-19","08:15:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-07-19",1007788,219633,40.76949511844,-73.91502417039,"Saturday",8,"Morning",7,"Summer",8
304202042,18,"MANHATTAN","2025-04-04","05:40:00","COMPLETED","INSIDE","RAPE","RAPE 1","COMMERCIAL BUILDING","2025-04-04",988451,217993,40.76502407883,-73.98483594971,"Friday",5,"Night",4,"Spring",4
309851262,114,"QUEENS","2025-07-19","11:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-07-19",1007788,219633,40.76949511844,-73.91502417039,"Saturday",11,"Morning",7,"Summer",8
299879171,114,"QUEENS","2006-10-15","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-01-22",1007788,219633,40.76949511844,-73.91502417039,"Sunday",0,"Night",10,"Fall",8
309778426,19,"MANHATTAN","2022-09-30","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-17",994244,218713,40.76699564239,-73.96392230354,"Friday",22,"Night",9,"Fall",4
315501410,18,"MANHATTAN","2025-11-03","00:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-11-03",988451,217993,40.76502407883,-73.98483594971,"Monday",0,"Night",11,"Fall",4
307883537,18,"MANHATTAN","2025-05-16","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-11",988451,217993,40.76502407883,-73.98483594971,"Friday",20,"Evening",5,"Spring",4
315374793,20,"MANHATTAN","2025-10-31","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","FOOD SUPERMARKET","2025-10-31",991202,224999,40.78425197866,-73.97489766642,"Friday",18,"Evening",10,"Fall",8
305230791,20,"MANHATTAN","2024-10-15","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-23",991202,224999,40.78425197866,-73.97489766642,"Tuesday",20,"Evening",10,"Fall",8
309101475,23,"MANHATTAN","2025-05-25","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-07-04",998751,226901,40.78946329956,-73.94763400394,"Sunday",20,"Evening",5,"Spring",8
309951173,20,"MANHATTAN","2025-07-01","02:05:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","TRANSIT - NYC SUBWAY","2025-07-21",991202,224999,40.78425197866,-73.97489766642,"Tuesday",2,"Night",7,"Summer",8
312482505,23,"MANHATTAN","2025-09-06","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-07",998751,226901,40.78946329956,-73.94763400394,"Saturday",20,"Evening",9,"Fall",8
302221411,20,"MANHATTAN","2025-03-04","01:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","TRANSIT - NYC SUBWAY","2025-03-07",991202,224999,40.78425197866,-73.97489766642,"Tuesday",1,"Night",3,"Spring",8
312817689,20,"MANHATTAN","2025-09-12","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-09-12",991202,224999,40.78425197866,-73.97489766642,"Friday",2,"Night",9,"Fall",8
311500180,23,"MANHATTAN","2025-08-20","03:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-08-20",998751,226901,40.78946329956,-73.94763400394,"Wednesday",3,"Night",8,"Summer",8
313316306,23,"MANHATTAN","2025-09-15","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-22",998751,226901,40.78946329956,-73.94763400394,"Monday",15,"Afternoon",9,"Fall",8
303879104,23,"MANHATTAN","2025-03-30","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-30",998751,226901,40.78946329956,-73.94763400394,"Sunday",2,"Night",3,"Spring",8
300381701,23,"MANHATTAN","1991-01-01","10:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-01",998751,226901,40.78946329956,-73.94763400394,"Tuesday",10,"Morning",1,"Winter",8
304495419,22,"MANHATTAN","2025-04-09","06:00:00","COMPLETED","FRONT OF","RAPE","RAPE 1","PARK/PLAYGROUND","2025-04-09",993700,224344,40.78245186001,-73.96587826895,"Wednesday",6,"Morning",4,"Spring",8
303365152,23,"MANHATTAN","2025-03-08","17:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","STREET","2025-03-21",998751,226901,40.78946329956,-73.94763400394,"Saturday",17,"Evening",3,"Spring",8
306493051,20,"MANHATTAN","2003-01-01","09:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-15",991202,224999,40.78425197866,-73.97489766642,"Wednesday",9,"Morning",1,"Winter",8
310386494,23,"MANHATTAN","2025-07-22","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-07-29",998751,226901,40.78946329956,-73.94763400394,"Tuesday",0,"Night",7,"Summer",8
305627186,23,"MANHATTAN","2025-04-30","22:05:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-30",998751,226901,40.78946329956,-73.94763400394,"Wednesday",22,"Night",4,"Spring",8
309843812,23,"MANHATTAN","2025-07-19","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-07-19",998751,226901,40.78946329956,-73.94763400394,"Saturday",0,"Night",7,"Summer",8
313852601,23,"MANHATTAN","2025-04-03","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-02",998751,226901,40.78946329956,-73.94763400394,"Thursday",3,"Night",4,"Spring",8
313855485,23,"MANHATTAN","2025-06-30","19:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-10-02",998751,226901,40.78946329956,-73.94763400394,"Monday",19,"Evening",6,"Summer",8
302197746,20,"MANHATTAN","2025-03-07","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-07",991202,224999,40.78425197866,-73.97489766642,"Friday",1,"Night",3,"Spring",8
317016328,23,"MANHATTAN","2025-11-10","20:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-12-04",998751,226901,40.78946329956,-73.94763400394,"Monday",20,"Evening",11,"Fall",8
312426109,22,"MANHATTAN","2024-11-24","17:30:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-09-05",993700,224344,40.78245186001,-73.96587826895,"Sunday",17,"Evening",11,"Fall",8
312899868,23,"MANHATTAN","2025-09-12","09:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-14",998751,226901,40.78946329956,-73.94763400394,"Friday",9,"Morning",9,"Fall",8
303876849,23,"MANHATTAN","2015-09-20","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-03-30",998751,226901,40.78946329956,-73.94763400394,"Sunday",21,"Night",9,"Fall",8
300575343,20,"MANHATTAN","2025-02-04","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-05",991202,224999,40.78425197866,-73.97489766642,"Tuesday",22,"Night",2,"Winter",8
299742545,24,"MANHATTAN","2025-01-01","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-19",993369,229307,40.79607431283,-73.96706674581,"Wednesday",1,"Night",1,"Winter",8
299260821,25,"MANHATTAN","2025-01-11","09:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-11",1000558,231080,40.80093037274,-73.94109824101,"Saturday",9,"Morning",1,"Winter",8
315339122,25,"MANHATTAN","2025-10-28","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-10-30",1000558,231080,40.80093037274,-73.94109824101,"Tuesday",18,"Evening",10,"Fall",8
310692775,25,"MANHATTAN","2025-08-03","13:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-08-05",1000558,231080,40.80093037274,-73.94109824101,"Sunday",13,"Afternoon",8,"Summer",8
311913179,25,"MANHATTAN","2025-08-26","14:11:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-26",1000558,231080,40.80093037274,-73.94109824101,"Tuesday",14,"Afternoon",8,"Summer",8
305624098,24,"MANHATTAN","2025-04-30","14:40:00","COMPLETED","FRONT OF","RAPE","RAPE 1","STREET","2025-04-30",993369,229307,40.79607431283,-73.96706674581,"Wednesday",14,"Afternoon",4,"Spring",8
303947780,24,"MANHATTAN","2025-02-18","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOMELESS SHELTER","2025-04-01",993369,229307,40.79607431283,-73.96706674581,"Tuesday",3,"Night",2,"Winter",8
318026723,25,"MANHATTAN","2025-12-27","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-27",1000558,231080,40.80093037274,-73.94109824101,"Saturday",4,"Night",12,"Winter",8
314226818,24,"MANHATTAN","2004-01-01","16:46:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-09",993369,229307,40.79607431283,-73.96706674581,"Thursday",16,"Afternoon",1,"Winter",8
299469930,24,"MANHATTAN","2025-01-15","09:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-15",993369,229307,40.79607431283,-73.96706674581,"Wednesday",9,"Morning",1,"Winter",8
303180847,25,"MANHATTAN","2024-12-06","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-19",1000558,231080,40.80093037274,-73.94109824101,"Friday",5,"Night",12,"Winter",8
312198897,24,"MANHATTAN","2025-08-31","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-01",993369,229307,40.79607431283,-73.96706674581,"Sunday",12,"Afternoon",8,"Summer",8
317326259,24,"MANHATTAN","2025-12-06","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-09",993369,229307,40.79607431283,-73.96706674581,"Saturday",15,"Afternoon",12,"Winter",8
300934691,25,"MANHATTAN","2025-02-11","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","GROCERY/BODEGA","2025-02-11",1000558,231080,40.80093037274,-73.94109824101,"Tuesday",12,"Afternoon",2,"Winter",8
304946760,25,"MANHATTAN","2025-04-18","04:40:00","COMPLETED","FRONT OF","RAPE","RAPE 1","STREET","2025-04-18",1000558,231080,40.80093037274,-73.94109824101,"Friday",4,"Night",4,"Spring",8
307331030,25,"MANHATTAN","2025-05-30","11:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-05-31",1000558,231080,40.80093037274,-73.94109824101,"Friday",11,"Morning",5,"Spring",8
300809739,24,"MANHATTAN","2025-01-08","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-09",993369,229307,40.79607431283,-73.96706674581,"Wednesday",0,"Night",1,"Winter",8
306159782,24,"MANHATTAN","2024-05-12","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-09",993369,229307,40.79607431283,-73.96706674581,"Sunday",16,"Afternoon",5,"Spring",8
299503998,25,"MANHATTAN","2025-01-14","15:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-15",1000558,231080,40.80093037274,-73.94109824101,"Tuesday",15,"Afternoon",1,"Winter",8
303226748,24,"MANHATTAN","2025-02-08","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-03-19",993369,229307,40.79607431283,-73.96706674581,"Saturday",2,"Night",2,"Winter",8
302767747,25,"MANHATTAN","2025-03-13","13:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-14",1000558,231080,40.80093037274,-73.94109824101,"Thursday",13,"Afternoon",3,"Spring",8
306711534,24,"MANHATTAN","2025-05-20","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-20",993369,229307,40.79607431283,-73.96706674581,"Tuesday",4,"Night",5,"Spring",8
304741860,40,"BRONX","2017-02-13","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-14",1005028,234516,40.81035186346,-73.92494232564,"Monday",0,"Night",2,"Winter",8
305252055,40,"BRONX","2025-04-20","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-04-24",1005028,234516,40.81035186346,-73.92494232564,"Sunday",0,"Night",4,"Spring",8
303087478,40,"BRONX","2024-04-01","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-03-18",1005028,234516,40.81035186346,-73.92494232564,"Monday",0,"Night",4,"Spring",8
312540905,40,"BRONX","2025-09-08","06:10:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-08",1005028,234516,40.81035186346,-73.92494232564,"Monday",6,"Morning",9,"Fall",8
311286672,28,"MANHATTAN","2025-08-12","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-16",997407,233806,40.808417746,-73.95247406035,"Tuesday",0,"Night",8,"Summer",8
307140659,40,"BRONX","2025-05-28","05:50:00","COMPLETED","REAR OF","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-05-28",1005028,234516,40.81035186346,-73.92494232564,"Wednesday",5,"Night",5,"Spring",8
312611987,40,"BRONX","2025-09-08","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-09",1005028,234516,40.81035186346,-73.92494232564,"Monday",15,"Afternoon",9,"Fall",8
310473688,28,"MANHATTAN","2025-07-29","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-07-31",997407,233806,40.808417746,-73.95247406035,"Tuesday",2,"Night",7,"Summer",8
316559229,28,"MANHATTAN","2025-10-31","22:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-11-23",997407,233806,40.808417746,-73.95247406035,"Friday",22,"Night",10,"Fall",8
305793318,40,"BRONX","2025-05-03","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-03",1005028,234516,40.81035186346,-73.92494232564,"Saturday",5,"Night",5,"Spring",8
304147265,28,"MANHATTAN","2016-08-01","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-03",997407,233806,40.808417746,-73.95247406035,"Monday",1,"Night",8,"Summer",8
317053536,40,"BRONX","2025-11-18","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-12-04",1005028,234516,40.81035186346,-73.92494232564,"Tuesday",21,"Night",11,"Fall",8
314337639,40,"BRONX","2025-10-11","19:43:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-11",1005028,234516,40.81035186346,-73.92494232564,"Saturday",19,"Evening",10,"Fall",8
306920230,40,"BRONX","2025-05-22","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-23",1005028,234516,40.81035186346,-73.92494232564,"Thursday",0,"Night",5,"Spring",8
304053597,40,"BRONX","2010-01-01","00:01:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-02",1005028,234516,40.81035186346,-73.92494232564,"Friday",0,"Night",1,"Winter",8
308092935,40,"BRONX","2025-06-13","00:20:00","COMPLETED","INSIDE","RAPE","RAPE 1","PARK/PLAYGROUND","2025-06-15",1005028,234516,40.81035186346,-73.92494232564,"Friday",0,"Night",6,"Summer",8
310350668,40,"BRONX","2025-07-23","12:00:00","COMPLETED","OPPOSITE OF","RAPE","RAPE 1","STREET","2025-07-28",1005028,234516,40.81035186346,-73.92494232564,"Wednesday",12,"Afternoon",7,"Summer",8
304529472,40,"BRONX","2025-04-09","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-04-10",1005028,234516,40.81035186346,-73.92494232564,"Wednesday",1,"Night",4,"Spring",8
307722311,40,"BRONX","2025-05-12","12:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-08",1005028,234516,40.81035186346,-73.92494232564,"Monday",12,"Afternoon",5,"Spring",8
308650800,40,"BRONX","2025-06-25","20:30:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","STREET","2025-06-25",1005028,234516,40.81035186346,-73.92494232564,"Wednesday",20,"Evening",6,"Summer",8
308017538,40,"BRONX","2025-06-13","03:15:00","COMPLETED","INSIDE","RAPE","RAPE 1","PARK/PLAYGROUND","2025-06-13",1005028,234516,40.81035186346,-73.92494232564,"Friday",3,"Night",6,"Summer",8
317280420,40,"BRONX","2025-12-09","15:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-09",1005028,234516,40.81035186346,-73.92494232564,"Tuesday",15,"Afternoon",12,"Winter",8
298746605,28,"MANHATTAN","2024-12-31","14:50:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-01",997407,233806,40.808417746,-73.95247406035,"Tuesday",14,"Afternoon",12,"Winter",8
309132031,40,"BRONX","2025-07-02","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-05",1005028,234516,40.81035186346,-73.92494232564,"Wednesday",1,"Night",7,"Summer",8
303927647,40,"BRONX","2025-03-29","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-31",1005028,234516,40.81035186346,-73.92494232564,"Saturday",20,"Evening",3,"Spring",8
310260919,40,"BRONX","2025-05-15","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-26",1005028,234516,40.81035186346,-73.92494232564,"Thursday",23,"Night",5,"Spring",8
308302714,40,"BRONX","2025-06-17","10:00:00","COMPLETED","FRONT OF","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-06-19",1005028,234516,40.81035186346,-73.92494232564,"Tuesday",10,"Morning",6,"Summer",8
313431635,40,"BRONX","2025-09-21","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-24",1005028,234516,40.81035186346,-73.92494232564,"Sunday",1,"Night",9,"Fall",8
312170646,40,"BRONX","2025-08-31","21:05:00","COMPLETED","REAR OF","RAPE","RAPE 1","STREET","2025-08-31",1005028,234516,40.81035186346,-73.92494232564,"Sunday",21,"Night",8,"Summer",8
304325310,40,"BRONX","2025-04-03","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-05",1005028,234516,40.81035186346,-73.92494232564,"Thursday",12,"Afternoon",4,"Spring",8
311354002,40,"BRONX","2025-08-17","01:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-17",1005028,234516,40.81035186346,-73.92494232564,"Sunday",1,"Night",8,"Summer",8
310131980,28,"MANHATTAN","2025-05-16","09:50:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-24",997407,233806,40.808417746,-73.95247406035,"Friday",9,"Morning",5,"Spring",8
300289745,40,"BRONX","2025-01-30","08:50:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-30",1005028,234516,40.81035186346,-73.92494232564,"Thursday",8,"Morning",1,"Winter",8
300375463,28,"MANHATTAN","2024-12-16","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-01",997407,233806,40.808417746,-73.95247406035,"Monday",22,"Night",12,"Winter",8
306164021,40,"BRONX","2025-05-08","15:27:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-05-09",1005028,234516,40.81035186346,-73.92494232564,"Thursday",15,"Afternoon",5,"Spring",8
317027523,28,"MANHATTAN","1983-09-01","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-04",997407,233806,40.808417746,-73.95247406035,"Thursday",0,"Night",9,"Fall",8
316525440,28,"MANHATTAN","2025-11-22","22:30:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-23",997407,233806,40.808417746,-73.95247406035,"Saturday",22,"Night",11,"Fall",8
299026822,40,"BRONX","2025-01-07","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-07",1005028,234516,40.81035186346,-73.92494232564,"Tuesday",4,"Night",1,"Winter",8
304243368,40,"BRONX","2025-04-05","13:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-04-05",1005028,234516,40.81035186346,-73.92494232564,"Saturday",13,"Afternoon",4,"Spring",8
314021118,40,"BRONX","2025-10-06","05:55:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-10-06",1005028,234516,40.81035186346,-73.92494232564,"Monday",5,"Night",10,"Fall",8
